"TimeStamp","Delta_TP9","Delta_AF7","Delta_AF8","Delta_TP10","Theta_TP9","Theta_AF7","Theta_AF8","Theta_TP10","Alpha_TP9","Alpha_AF7","Alpha_AF8","Alpha_TP10","Beta_TP9","Beta_AF7","Beta_AF8","Beta_TP10","Gamma_TP9","Gamma_AF7","Gamma_AF8","Gamma_TP10","RAW_TP9","RAW_AF7","RAW_AF8","RAW_TP10","AUX_RIGHT","Accelerometer_X","Accelerometer_Y","Accelerometer_Z","Gyro_X","Gyro_Y","Gyro_Z","HeadBandOn","HSI_TP9","HSI_AF7","HSI_AF8","HSI_TP10","Battery","Elements","time_in","total_alpha","total_beta","total_gamma","total_delta","total_theta"
"2024-02-12 22:30:14.799",0.45212972,-0.15322988,1.0516077,-0.1189565,0.89638543,0.1332137,-0.8688558,0.6942392,1.3157195,0.31142625,-0.5532868,1.1418642,0.55952525,-0.10580026,0.015635164,0.4399967,0.07791495,-0.2811756,-0.3999955,0.10983991,778.46155,794.9817,904.9817,799.81683,885.2381,-0.2449951171875,0.1771240234375,0.9481201171875,4.88983154296875,-3.25241088867188,-0.067291259765625,1,1,1,2,1,50,"",2828,2.21572315,0.909356854,-0.49341624,1.23155104,0.85498253
"2024-02-12 22:30:15.803",0.94780356,-0.18414232,1.0516077,0.13575405,1.2894107,0.24017651,-0.8688558,0.98969895,1.540865,0.37378725,-0.5532868,1.3137867,0.5579298,-0.07339579,0.015635164,0.40820047,0.23793103,-0.23503625,-0.3999955,0.308985,937.2161,796.1905,891.685,977.50916,895.7143,-0.2454833984375,0.17572021484375,0.94488525390625,4.65057373046875,-3.28231811523438,-0.171966552734375,1,1,1,2,1,50,"",2829,2.67515215,0.908369644,-0.08811572,1.95102299,1.65043036
"2024-02-12 22:30:16.812",0.7104821,-0.40456346,1.0516077,0.33222362,1.0897931,0.14511323,-0.8688558,0.6996403,1.4783949,0.41500655,-0.5532868,1.3710732,0.49785614,-0.1838307,0.015635164,0.6463412,0.19487464,-0.24467826,-0.3999955,0.21189721,631.39197,801.02563,844.94507,599.5604,584.65204,-0.25836181640625,0.17706298828125,0.941650390625,4.28421020507812,-3.74588012695312,-0.64300537109375,1,1,1,2,1,50,"",2830,2.71118785,0.976001804,-0.23790191,1.68974996,1.06569083
"2024-02-12 22:30:17.820",0.85267025,-0.29608387,1.0516077,0.22055463,0.7584775,-0.0139283715,-0.8688558,0.25795206,1.1564744,0.26785806,-0.5532868,1.1116704,0.59565675,-0.031410027,0.015635164,0.5581016,0.24238515,-0.3018293,-0.3999955,0.30051345,773.6264,796.5934,880,797.3993,748.24176,-0.23773193359375,0.1820068359375,0.94671630859375,5.1141357421875,-4.00009155273438,0.665435791015625,1,1,1,2,1,50,"",2831,1.98271606,1.137983487,-0.1589262,1.82874871,0.1336453885
"2024-02-12 22:30:18.836",0.38886288,-0.68439853,1.0516077,-0.2650445,0.57301426,-0.55034596,-0.8688558,0.06349185,1.0335703,0.004730387,-0.5532868,0.6711057,0.48901424,-0.0787892,0.015635164,0.34188443,0.10454696,-0.16396548,-0.3999955,0.07235116,931.978,799.011,892.0879,988.3883,813.5165,-0.24798583984375,0.1739501953125,0.94482421875,4.52346801757812,-3.050537109375,-0.366363525390625,1,1,1,2,1,50,"",2832,1.156119587,0.767744634,-0.38706286,0.49102755,-0.78269565
"2024-02-12 22:30:19.850",0.46597284,-0.38897017,1.0516077,0.3260697,0.5500016,-0.6415301,-0.8688558,0.2747571,1.1050968,-0.083535776,-0.5532868,0.8727068,0.5431022,-0.10300151,0.015635164,0.44439778,0.14954022,-0.21018665,-0.3999955,0.19556811,1013.36993,794.9817,933.1868,1077.033,814.7253,-0.2540283203125,0.1763916015625,0.945556640625,4.94216918945312,-3.529052734375,-0.186920166015625,1,1,1,2,1,50,"",2833,1.340981024,0.900133634,-0.26507382,1.45468007,-0.6856272
"2024-02-12 22:30:20.862",0.5633605,-0.6619889,1.0516077,0.5482055,0.9636748,-0.24724802,-0.8688558,0.86092,1.25607,0.15194437,-0.5532868,1.0579439,0.72640437,0.021527106,0.015635164,0.49108663,0.24070117,-0.30831796,-0.3999955,0.30488056,996.4469,796.1905,1057.2894,1054.0659,963.00366,-0.2381591796875,0.1746826171875,0.946044921875,5.04684448242188,-3.43185424804688,0.55328369140625,1,1,1,2,1,50,"",2834,1.91267147,1.25465327,-0.16273173,1.5011848,0.70849098
"2024-02-12 22:30:21.867",0.54646724,-0.33158126,1.0516077,0.17654449,0.8766188,-0.0042894646,-0.8688558,0.7258305,1.3253921,0.2803571,-0.5532868,1.1790378,0.55145454,-0.017834464,0.015635164,0.3449877,0.077805184,-0.20912321,-0.3999955,0.24046624,1004.90845,803.0403,866.7033,1057.2894,1100,-0.247314453125,0.1787109375,0.94415283203125,4.83749389648438,-2.67669677734375,-0.35888671875,1,1,1,2,1,50,"",2835,2.2315002,0.89424294,-0.290847286,1.44303817,0.7293040354
"2024-02-12 22:30:22.888",0.5409903,-0.19685256,1.0516077,-0.16780281,0.6598862,-0.27268112,-0.8688558,0.5610893,1.2166659,0.22299837,-0.5532868,1.1699593,0.40321288,0.062037695,0.015635164,0.32778674,-0.021687208,-0.13255018,-0.3999955,0.2051355,1042.381,802.23444,1016.1905,1073.8096,807.0696,-0.249267578125,0.17913818359375,0.9447021484375,5.09918212890625,-3.53652954101562,-0.351409912109375,1,1,1,2,1,50,"",2836,2.05633677,0.808672479,-0.349097388,1.22794263,0.07943858
"2024-02-12 22:30:23.896",0.10856477,-0.12457119,1.0516077,-0.39615062,0.41927525,-0.09774266,-0.8688558,0.7210536,0.939187,0.059894457,-0.5532868,1.1581662,0.4030432,-0.031151276,0.015635164,0.4168445,0.039165933,-0.35357645,-0.3999955,0.18006878,960.58606,801.02563,1027.0696,1004.5055,780.87915,-0.24188232421875,0.17596435546875,0.9498291015625,4.73281860351562,-2.9608154296875,-0.28411865234375,1,1,1,2,1,50,"",2837,1.603960857,0.804371588,-0.534337237,0.63945066,0.17373039
"2024-02-12 22:30:24.903",0.65370214,-0.27944684,1.0516077,-0.1477458,0.69820195,-0.1501251,-0.8688558,0.5603628,1.1471678,0.05508026,-0.5532868,1.0979863,0.5333639,-0.10877427,0.015635164,0.5766868,0.16978042,-0.39848104,-0.3999955,0.19158027,1014.57874,796.1905,763.5531,1072.6007,1143.1135,-0.243408203125,0.1748046875,0.9461669921875,3.93280029296875,-3.72344970703125,-0.306549072265625,1,1,1,2,1,50,"",2838,1.74694756,1.016911594,-0.43711585,1.2781172,0.23958385
"2024-02-12 22:30:25.913",0.5895127,-0.502317,1.0516077,-0.064766325,0.7069642,-0.053767215,-0.8688558,0.3049177,1.1849953,0.09515728,-0.5532868,0.917431,0.6891318,-0.054776464,0.015635164,0.553942,0.25623733,-0.290802,-0.3999955,0.33345672,940.84247,799.81683,915.05493,898.5348,749.0476,-0.25201416015625,0.17401123046875,0.9471435546875,5.04684448242188,-3.03558349609375,-0.2691650390625,1,1,1,2,1,50,"",2839,1.64429678,1.2039325,-0.10110345,1.074037075,0.0892588850000001
"2024-02-12 22:30:26.922",0.9644819,-0.48996136,1.0516077,-0.24450302,0.87576246,0.04258612,-0.8688558,0.44942868,1.3281649,0.1771496,-0.5532868,1.0169141,0.5846325,0.12039667,0.015635164,0.51695853,0.1825346,-0.31007636,-0.3999955,0.20746188,972.27106,795.38464,1005.31134,997.25275,699.0842,-0.23358154296875,0.177490234375,0.942626953125,4.44122314453125,-3.887939453125,0.6280517578125,1,1,1,2,1,50,"",2840,1.9689418,1.237622864,-0.32007538,1.28162522,0.49892146
"2024-02-12 22:30:27.941",0.93051344,-0.49862602,1.0516077,-0.3138118,0.94444144,-0.15087721,-0.8688558,0.66466284,1.3320389,0.2615087,-0.5532868,1.1663767,0.4060262,0.10962511,0.015635164,0.47636825,0.11194178,-0.33259976,-0.3999955,0.061727725,813.91943,794.17584,810.293,811.9048,676.9231,-0.2493896484375,0.17523193359375,0.94793701171875,4.68048095703125,-3.29727172851562,-0.179443359375,1,1,1,2,1,50,"",2841,2.2066375,1.007654724,-0.558925755,1.16968332,0.58937127
"2024-02-12 22:30:28.951",1.2264982,-0.3758454,1.0516077,-0.1386184,1.3271112,0.09620206,-0.8688558,1.1784432,1.534607,0.44219533,-0.5532868,1.3421266,0.60834515,0.12881309,0.015635164,0.3951839,0.059102412,-0.18665037,-0.3999955,0.052349582,672.0879,801.8315,724.87177,607.2161,762.3443,-0.254638671875,0.17584228515625,0.94744873046875,4.40383911132812,-3.52157592773438,-0.725250244140625,1,1,1,2,1,50,"",2842,2.76564213,1.147977304,-0.475193876,1.7636421,1.73290066
"2024-02-12 22:30:29.954",1.5452995,-0.5015185,1.0516077,0.42136982,1.6379576,0.47730675,-0.8688558,1.1908063,1.4126903,0.41626412,-0.5532868,1.2908447,0.7564454,0.023426224,0.015635164,0.42059273,0.29963294,-0.22896168,-0.3999955,0.24776803,771.2088,799.81683,875.9707,709.15753,548.7912,-0.2431640625,0.17596435546875,0.94964599609375,4.85244750976562,-3.31222534179688,0.351409912109375,1,1,1,2,1,50,"",2843,2.56651232,1.216099518,-0.08155621,2.51675852,2.43721485
"2024-02-12 22:30:30.963",1.5452995,-0.29449874,1.0516077,0.42157277,1.6379576,0.38128528,-0.8688558,1.1075064,1.4126903,0.2294515,-0.5532868,1.2780193,0.7564454,0.005169415,0.015635164,0.73423827,0.29963294,-0.31050405,-0.3999955,0.42992938,818.3516,800.2198,828.4249,815.12823,562.49084,-0.2445068359375,0.168212890625,0.94952392578125,5.03936767578125,-2.94586181640625,-0.545806884765625,1,1,1,2,1,50,"",2844,2.3668743,1.511488249,0.0190627700000001,2.72398123,2.25789348
"2024-02-12 22:30:31.988",1.1044708,-0.20997283,1.0516077,0.44570446,1.4575359,0.07439493,-0.8688558,1.0658141,1.7676195,0.27102363,-0.5532868,1.4416467,0.65962785,0.009599562,0.015635164,0.64256155,0.24965772,-0.29320168,-0.3999955,0.38155785,570.9524,792.1612,598.7546,521.79486,633.8095,-0.25225830078125,0.1690673828125,0.9478759765625,5.00198364257812,-2.9608154296875,0.007476806640625,1,1,1,2,1,50,"",2845,2.92700303,1.327424126,-0.06198161,2.39181013,1.72888913
"2024-02-12 22:30:33.003",1.3643105,-0.2291859,1.0516077,0.23178719,1.2234366,-0.047664717,-0.8688558,0.5817673,1.5701032,-0.0526036,-0.5532868,1.1253878,0.7972386,-0.052963275,0.015635164,0.5344119,0.27900812,-0.1894422,-0.3999955,0.3697717,570.9524,795.38464,836.08057,508.9011,554.83514,-0.2432861328125,0.17681884765625,0.94903564453125,5.0244140625,-3.46176147460938,-0.306549072265625,1,1,1,2,1,50,"",2847,2.0896006,1.294322389,0.05934212,2.41851949,0.888683383
"2024-02-12 22:30:34.016",1.3883152,-0.17733195,1.0516077,-0.25268173,1.1515845,-0.24788482,-0.8688558,0.39620015,1.233598,-0.21557648,-0.5532868,0.98238456,0.7835279,-0.026823074,0.015635164,0.44367594,0.174161,-0.27798876,-0.3999955,0.22559436,603.1868,792.96704,727.6923,558.0586,581.02563,-0.23992919921875,0.16448974609375,0.94873046875,4.74777221679688,-3.2598876953125,-0.022430419921875,1,1,1,2,1,50,"",2848,1.44711928,1.21601593,-0.2782289,2.00990922,0.43104403
"2024-02-12 22:30:35.022",1.5631279,-0.41490254,1.0516077,-0.19739397,1.4704331,-0.35165066,-0.8688558,0.38528797,1.164903,-0.1039764,-0.5532868,1.1515175,0.89848435,0.07303788,0.015635164,0.59939927,0.2534853,-0.27686274,-0.3999955,0.28098723,567.326,794.9817,597.1429,523.00366,736.1539,-0.2523193359375,0.16729736328125,0.946044921875,4.71786499023438,-3.55148315429688,-0.904693603515625,1,1,1,2,1,50,"",2849,1.6591573,1.586556664,-0.14238571,2.00243909,0.63521461
"2024-02-12 22:30:36.033",1.0877799,-0.2565518,1.0516077,-0.114152044,0.96802914,-0.12246712,-0.8688558,0.2992173,1.1706802,-0.15200816,-0.5532868,0.84055996,0.6407903,-0.0017994407,0.015635164,0.48419854,0.25782934,-0.19402331,-0.3999955,0.306076,666.8498,794.57874,823.9927,651.13556,653.1502,-0.23760986328125,0.177978515625,0.95281982421875,5.04684448242188,-2.43743896484375,-0.575714111328125,1,1,1,2,1,50,"",2850,1.3059452,1.1388245633,-0.03011347,1.768683756,0.27592352
"2024-02-12 22:30:37.041",0.8288751,-0.37600204,1.0516077,-0.20584063,0.811881,-0.31402874,-0.8688558,0.1950683,1.2306529,-0.10871598,-0.5532868,0.58435136,0.531856,-0.0881087,0.015635164,0.55315787,0.10638683,-0.2847173,-0.3999955,0.22027044,600.3663,797.8022,827.2161,552.01465,620.10986,-0.2386474609375,0.16558837890625,0.94915771484375,4.16458129882812,-3.80569458007812,-0.725250244140625,1,1,1,2,1,50,"",2851,1.15300148,1.012540334,-0.35805553,1.29864013,-0.17593524
"2024-02-12 22:30:38.043",0.9979025,-0.49806023,1.0516077,-0.26206434,1.0871264,-0.33437645,-0.8688558,0.3273796,1.2445781,0.03176849,-0.5532868,0.8705078,0.5827806,-0.08232595,0.015635164,0.4527021,0.110501945,-0.2415675,-0.3999955,0.22562535,707.9487,786.9231,635.82416,718.8278,929.15753,-0.24755859375,0.17254638671875,0.947509765625,4.56085205078125,-3.79074096679688,-0.755157470703125,1,1,1,2,1,50,"",2852,1.59356759,0.968791914,-0.305435705,1.28938563,0.21127375
"2024-02-12 22:30:39.051",0.29258448,-0.36738163,1.0516077,0.0141913155,0.4480669,-0.11868167,-0.8688558,0.0058999355,0.9724374,0.31644052,-0.5532868,0.9548033,0.59246886,-0.04726023,0.015635164,0.30163223,0.20103222,-0.21257685,-0.3999955,0.32629052,637.03296,794.57874,798.60803,613.663,545.56775,-0.2337646484375,0.1697998046875,0.9532470703125,4.79263305664062,-3.44680786132812,-0.142059326171875,1,1,1,2,1,50,"",2853,1.69039442,0.862476024,-0.08524961,0.9910018655,-0.5335706345
"2024-02-12 22:30:40.057",0.14757816,-0.3409506,1.0516077,-0.17878513,0.47154248,-0.25250897,-0.8688558,0.20301771,0.99402153,0.3324855,-0.5532868,0.90724367,0.6141759,-0.08285484,0.015635164,0.4154364,0.13013954,-0.0916978,-0.3999955,0.2832959,784.10254,795.38464,921.50183,803.44324,792.5641,-0.24163818359375,0.16949462890625,0.94964599609375,4.83001708984375,-3.47671508789062,-0.306549072265625,1,1,1,2,1,50,"",2854,1.6804639,0.962392624,-0.07825786,0.67945013,-0.44680458
"2024-02-12 22:30:41.068",0.32552335,-0.6214323,1.0516077,-0.4564737,0.4697611,-0.23315774,-0.8688558,0.17988801,1.1239017,0.039967664,-0.5532868,1.0711647,0.5150118,-0.14827417,0.015635164,0.47805074,-0.040083416,-0.1280083,-0.3999955,0.0973366,959.7802,799.011,833.2601,954.94507,1203.956,-0.2427978515625,0.16656494140625,0.9508056640625,4.65805053710938,-3.33465576171875,-0.43365478515625,1,1,1,2,1,50,"",2855,1.681747264,0.860423534,-0.470750616,0.29922505,-0.45236443
"2024-02-12 22:30:42.076",1.0920697,-0.7832523,1.0516077,0.13402271,1.2880108,-0.47486752,-0.8688558,0.83174384,1.5800431,-0.036904003,-0.5532868,1.4121263,0.6531144,-0.16648178,0.015635164,0.66214186,0.043368597,-0.29384243,-0.3999955,0.19577184,842.9304,786.52014,846.9597,890.07324,758.315,-0.23101806640625,0.1689453125,0.949462890625,5.24871826171875,-4.38140869140625,0.13458251953125,1,1,1,2,1,50,"",2856,2.401978597,1.164409644,-0.454697493,1.49444781,0.77603132
"2024-02-12 22:30:43.089",1.1095638,-0.5822367,1.0516077,0.23426291,1.2538176,-0.12219915,-0.8688558,1.067197,1.5031121,0.089656405,-0.5532868,1.3829653,0.63207346,-0.11250413,0.015635164,0.542709,0.118989184,-0.39753678,-0.3999955,0.25462142,767.98535,795.38464,833.663,790.14655,868.71796,-0.23736572265625,0.169921875,0.9493408203125,5.06179809570312,-3.14773559570312,-0.351409912109375,1,1,1,2,1,50,"",2857,2.422447005,1.077913494,-0.423921676,1.81319771,1.32995965
"2024-02-12 22:30:44.097",1.0727919,-0.39549324,1.0516077,-0.10598755,1.0185428,-0.28026798,-0.8688558,0.8884564,1.3081939,-0.14045754,-0.5532868,1.2844274,0.59579086,0.04763968,0.015635164,0.34315023,0.086508036,-0.19231245,-0.3999955,0.26016864,914.65204,787.72894,821.978,977.9121,1053.663,-0.2432861328125,0.16851806640625,0.95294189453125,4.49356079101562,-3.54400634765625,-0.515899658203125,1,1,1,2,1,50,"",2858,1.89887696,1.002215934,-0.245631274,1.62291881,0.75787542
"2024-02-12 22:30:45.114",1.4240487,-0.46515438,1.0516077,-0.18905737,1.1616848,-0.2719586,-0.8688558,0.5488863,1.1609026,0.09350902,-0.5532868,1.1606282,0.6901255,0.06372683,0.015635164,0.50601923,0.08064305,-0.27179155,-0.3999955,0.1859891,1027.0696,790.54944,907.3993,1085.4945,859.0476,-0.23016357421875,0.17059326171875,0.9503173828125,4.486083984375,-3.58139038085938,0.31402587890625,1,1,1,2,1,50,"",2859,1.86175302,1.275506724,-0.4051549,1.82144465,0.5697567
"2024-02-12 22:30:46.122",0.6964457,-0.61478853,1.0516077,0.17289945,0.544811,-0.3303366,-0.8688558,0.30515024,0.87013525,0.15034121,-0.5532868,1.0866523,0.51379293,0.077398255,0.015635164,0.5613743,0.31315237,-0.38738728,-0.3999955,0.32277545,962.1978,798.20514,1068.5714,1033.5165,963.4066,-0.232666015625,0.16766357421875,0.9505615234375,4.6356201171875,-3.2000732421875,-0.515899658203125,1,1,1,2,1,50,"",2860,1.55384196,1.168200649,-0.15145496,1.30616432,-0.34923116
"2024-02-12 22:30:47.138",1.0519115,-0.565566,1.0516077,0.052181415,0.6345482,-0.43161646,-0.8688558,0.7143284,0.91804683,0.01872679,-0.5532868,1.2522515,0.5473509,0.04331658,0.015635164,0.50083125,0.13342261,-0.16210496,-0.3999955,0.19143403,1019.41394,798.20514,1025.4579,1077.8389,873.1502,-0.238525390625,0.16888427734375,0.95989990234375,4.2767333984375,-3.70849609375,-0.1495361328125,1,1,1,2,1,50,"",2861,1.63573832,1.107133894,-0.23724382,1.590134615,0.04840434
"2024-02-12 22:30:48.155",0.95315814,-0.7748954,1.0516077,-0.13854855,0.7252275,-0.5411313,-0.8688558,0.89343804,1.0355177,-0.017117824,-0.5532868,1.243665,0.604523,-0.019679062,0.015635164,0.5674075,0.054391064,-0.23952946,-0.3999955,0.107801214,1031.9048,792.96704,835.6777,1078.2417,977.1062,-0.22686767578125,0.16949462890625,0.95379638671875,4.70291137695312,-2.94586181640625,-0.73272705078125,1,1,1,2,1,50,"",2862,1.708778076,1.167886602,-0.477332682,1.09132189,0.20867844
"2024-02-12 22:30:49.178",0.62206155,-0.41797057,1.0516077,0.0065329922,0.93124986,-0.3318419,-0.8688558,1.0184578,1.2881186,0.035922877,-0.5532868,1.3288842,0.66597426,-0.08651411,0.015635164,0.4425239,0.15027936,-0.32940447,-0.3999955,0.29265487,983.95605,789.34064,1053.663,1010.54944,748.6447,-0.22735595703125,0.1619873046875,0.9561767578125,5.18890380859375,-3.36456298828125,-0.545806884765625,1,1,1,2,1,50,"",2863,2.099638877,1.037619214,-0.28646574,1.2622316722,0.74900996
"2024-02-12 22:30:50.198",0.8877417,-0.28606844,1.0516077,-0.115314186,1.1404063,-0.42608818,-0.8688558,0.85829574,1.1540897,0.27919647,-0.5532868,1.2608685,0.56240904,-0.08821524,0.015635164,0.5381402,0.17079791,-0.28999445,-0.3999955,0.27828535,842.52747,794.57874,806.6667,829.6337,926.7399,-0.226806640625,0.161865234375,0.95379638671875,5.80947875976562,-3.529052734375,-0.695343017578125,1,1,1,2,1,50,"",2864,2.14086787,1.027969164,-0.24090669,1.537966774,0.70375806
"2024-02-12 22:30:51.204",0.93918467,0.007973125,1.0516077,0.20792049,1.0163891,-0.27959958,-0.8688558,1.1542921,1.0439183,0.26784664,-0.5532868,1.7643936,0.5083351,0.11964939,0.015635164,0.48585993,0.13149074,-0.26080698,-0.3999955,0.49752104,657.5824,792.5641,539.5238,611.6484,893.2967,-0.22760009765625,0.1656494140625,0.9532470703125,5.01693725585938,-2.28042602539062,-0.85235595703125,1,1,1,2,1,50,"",2865,2.52287174,1.129479584,-0.0317907,2.206685985,1.02222582
"2024-02-12 22:30:52.217",0.93918467,0.07570307,1.0516077,0.33997884,1.0163891,-0.11042742,-0.8688558,1.3401333,1.0439183,0.33038753,-0.5532868,1.7609429,0.5083351,0.17374527,0.015635164,0.3791565,0.13149074,-0.242974,-0.3999955,0.40150955,781.28204,801.4286,850.989,748.24176,606.8132,-0.22174072265625,0.16485595703125,0.9627685546875,4.94964599609375,-2.0037841796875,0.336456298828125,1,1,1,2,1,50,"",2866,2.58196193,1.076872034,-0.10996921,2.40647428,1.37723918
"2024-02-12 22:30:53.227",0.64836216,-0.4838915,1.0516077,0.046032283,1.0367026,-0.33033282,-0.8688558,0.7822708,1.2642658,0.23775172,-0.5532868,1.387745,0.6949602,0.10258406,0.015635164,0.49073914,0.24507265,-0.26634496,-0.3999955,0.36929607,631.79486,800.2198,790.9524,547.98535,599.15753,-0.2177734375,0.16943359375,0.9566650390625,5.25619506835938,-3.46176147460938,0.418701171875,1,1,1,2,1,50,"",2867,2.33647572,1.303918564,-0.05197174,1.262110643,0.61978478
"2024-02-12 22:30:54.245",1.0266551,-0.57681155,1.0516077,0.16116676,1.1396044,-0.26175734,-0.8688558,0.7987824,1.338959,0.09074331,-0.5532868,1.4497899,0.7000678,-0.02037588,0.015635164,0.50683486,0.17375357,-0.27536848,-0.3999955,0.22281605,705.9341,788.5348,641.4652,654.35895,712.7839,-0.2244873046875,0.162353515625,0.95477294921875,4.74777221679688,-3.58139038085938,-0.40374755859375,1,1,1,2,1,50,"",2868,2.32620541,1.202161944,-0.27879436,1.66261801,0.80777366
"2024-02-12 22:30:55.256",1.2813976,-0.3262197,1.0516077,0.13734102,1.1459016,0.08582467,-0.8688558,0.8861451,1.3199453,0.22991467,-0.5532868,1.4130144,0.5977773,0.060810063,0.015635164,0.5723966,0.19241282,-0.32016042,-0.3999955,0.158062,593.5165,795.38464,707.5458,483.9194,461.75824,-0.2266845703125,0.1641845703125,0.955322265625,4.73281860351562,-3.13278198242188,-0.381317138671875,1,1,1,2,1,50,"",2869,2.40958757,1.246619127,-0.3696811,2.14412662,1.24901557
"2024-02-12 22:30:56.262",1.2813976,-0.328829,1.0516077,0.06394989,1.1459016,-0.0786472,-0.8688558,1.0694104,1.3199453,0.19841367,-0.5532868,1.2177695,0.5977773,0.16750595,0.015635164,0.57116103,0.19241282,-0.23607366,-0.3999955,0.22527477,603.1868,789.34064,773.6264,574.17584,473.44324,-0.21429443359375,0.1627197265625,0.95721435546875,5.09170532226562,-3.60382080078125,0.366363525390625,1,1,1,2,1,50,"",2870,2.18284167,1.352079444,-0.21838157,2.06812619,1.267809
"2024-02-12 22:30:57.268",1.2813976,-0.51367635,1.0516077,-0.14846653,1.1459016,-0.3144393,-0.8688558,0.64412975,1.3199453,-0.038852796,-0.5532868,1.2706469,0.5977773,0.04814299,0.015635164,0.47933784,0.19241282,-0.18249056,-0.3999955,0.18018438,572.96704,796.99634,677.72894,517.76556,529.45056,-0.217041015625,0.1617431640625,0.95892333984375,4.5159912109375,-4.07485961914062,-0.299072265625,1,1,1,2,1,50,"",2871,1.998452604,1.140893294,-0.20988886,1.67086242,0.60673625
"2024-02-12 22:30:58.281",0.26110175,-0.5852596,1.0516077,-0.30699143,0.43756914,-0.25606784,-0.8688558,0.32960534,1.0279542,0.06907681,-0.5532868,1.0850661,0.5464835,-0.08780857,0.015635164,0.3769826,0.1036606,-0.21872412,-0.3999955,0.06979753,601.5751,794.9817,693.44324,513.3333,430.32968,-0.2205810546875,0.16412353515625,0.9556884765625,4.5758056640625,-3.61129760742188,-0.5084228515625,1,1,1,2,1,50,"",2872,1.62881031,0.851292694,-0.44526149,0.42045842,-0.35774916
"2024-02-12 22:30:59.292",-0.24464837,-0.51336753,1.0516077,-0.13892826,0.2578543,-0.36112797,-0.8688558,0.2949003,0.7248344,0.003820818,-0.5532868,0.70186645,0.44766286,0.078166366,0.015635164,0.3980165,0.27506778,-0.26699325,-0.3999955,0.16853853,580.6227,796.99634,774.0293,551.2088,676.52014,-0.20196533203125,0.16387939453125,0.961181640625,4.83001708984375,-3.3197021484375,-0.381317138671875,1,1,1,2,1,50,"",2873,0.877234868,0.93948089,-0.22338244,0.15466354,-0.67722917
"2024-02-12 22:31:00.313",-0.2480496,-0.6721472,1.0516077,-0.18692206,0.10066011,-0.3381097,-0.8688558,0.24997328,0.7041754,0.19434816,-0.5532868,0.7649282,0.53115344,0.0994452,0.015635164,0.3339636,0.15888561,-0.17108473,-0.3999955,0.17853568,720.84247,797.8022,670.07324,726.08057,919.0842,-0.203125,0.1553955078125,0.960693359375,4.67300415039062,-3.35708618164062,0.052337646484375,1,1,1,2,1,45,"",2874,1.11016496,0.980197404,-0.23365894,-0.05551116,-0.85633211
"2024-02-12 22:31:01.333",-0.15183388,-0.23727901,1.0516077,-0.13052411,0.039515704,-0.26209253,-0.8688558,0.058155365,0.76067555,0.2043151,-0.5532868,0.794928,0.6646621,-0.019695638,0.015635164,0.46503183,0.14633183,-0.275962,-0.3999955,0.22310351,883.6264,794.9817,781.685,935.2015,926.7399,-0.21099853515625,0.16204833984375,0.96234130859375,4.62066650390625,-3.56643676757812,-0.949554443359375,1,1,1,2,1,45,"",2875,1.20663185,1.125633456,-0.30652216,0.5319707,-1.033277261
"2024-02-12 22:31:02.341",0.09922518,-0.22970444,1.0516077,-0.028373135,0.91689116,-0.09930031,-0.8688558,1.0240444,1.282955,0.11566932,-0.5532868,1.3831786,0.60148704,-0.22231583,0.015635164,0.53291076,0.2662274,-0.23753904,-0.3999955,0.3362129,817.1429,799.81683,917.47253,838.49817,670.07324,-0.20263671875,0.16168212890625,0.958984375,5.00946044921875,-2.60940551757812,-0.171966552734375,1,1,1,2,1,45,"",2876,2.22851612,0.927717134,-0.03509424,0.892755305,0.97277945
"2024-02-12 22:31:03.357",0.07793785,-0.4638676,1.0516077,0.076657,1.0870761,-0.11821653,-0.8688558,1.0700408,1.2985569,0.1826661,-0.5532868,1.4079528,0.550994,-0.06232344,0.015635164,0.33077914,0.15336688,-0.27213526,-0.3999955,0.29640645,964.21246,800.6227,936.4103,1026.6666,916.26373,-0.2071533203125,0.15771484375,0.9598388671875,5.03936767578125,-2.8411865234375,-0.49346923828125,1,1,1,2,1,45,"",2877,2.335889,0.835084864,-0.22235743,0.74233495,1.17004457
"2024-02-12 22:31:04.372",-0.16033621,-0.4021406,1.0516077,-0.15293267,0.675999,-0.19558199,-0.8688558,0.54984754,1.2701781,0.30842704,-0.5532868,1.2997351,0.5327873,-0.06309135,0.015635164,0.37945628,-0.0075110965,-0.38169765,-0.3999955,0.20435824,1022.6374,799.41394,926.7399,1081.0623,1151.5751,-0.20440673828125,0.15460205078125,0.96038818359375,4.58328247070312,-3.96270751953125,-0.35888671875,1,1,1,2,1,45,"",2878,2.32505344,0.864787394,-0.5848460065,0.33619822,0.16140875
"2024-02-12 22:31:05.379",-0.13661662,-0.41849652,1.0516077,-0.40919128,0.93902665,0.011129199,-0.8688558,0.83932954,1.3176028,0.35907006,-0.5532868,1.3983343,0.6224566,-0.14604671,0.015635164,0.5473823,0.024123698,-0.21620317,-0.3999955,0.15607384,1006.52014,795.78754,1000.07324,1069.7803,881.2088,-0.1983642578125,0.1580810546875,0.95855712890625,5.15151977539062,-2.85614013671875,-0.3887939453125,1,1,1,2,1,45,"",2879,2.52172036,1.039427354,-0.436001132,0.0873032799999999,0.920629589
